SKU;Producto;Fecha;TipoOperacion;Entrada;Salida;Saldo;Documento;Mes
1040423;Parka 3 en 1 FOREST Hombre Azul Marino T/L;2026-06-02;11;0.0;91.0;10.0;00 0000005189;2026-06
1040424;Parka 3 en 1 FOREST Hombre Azul Marino T/XL;2026-06-02;99;0.0;2.0;98.0;00 0000111331;2026-06
1040424;Parka 3 en 1 FOREST Hombre Azul Marino T/XL;2026-06-02;11;0.0;98.0;0.0;00 0000005189;2026-06
1040425;Parka 3 en 1 FOREST Hombre Azul Marino T/2XL;2026-06-02;11;0.0;38.0;0.0;00 0000005189;2026-06
1040426;Parka 3 en 1 FOREST Hombre Azul Marino T/3XL;2026-06-02;11;0.0;17.0;3.0;00 0000005189;2026-06
1040521;Parka 3 en 1 FOREST Hombre Negro T/S;2026-06-02;11;0.0;54.0;0.0;00 0000005189;2026-06
1040522;Parka 3 en 1 FOREST Hombre Negro T/M;2026-06-02;11;0.0;103.0;0.0;00 0000005189;2026-06
1040523;Parka 3 en 1 FOREST Hombre Negro T/L;2026-06-02;21;40.0;0.0;216.0;00 0000005195;2026-06
1040523;Parka 3 en 1 FOREST Hombre Negro T/L;2026-06-02;99;1.0;0.0;217.0;00 006678;2026-06
1040523;Parka 3 en 1 FOREST Hombre Negro T/L;2026-06-02;99;0.0;40.0;177.0;00 0000002004;2026-06
1040523;Parka 3 en 1 FOREST Hombre Negro T/L;2026-06-02;11;0.0;167.0;10.0;00 0000005189;2026-06
1040524;Parka 3 en 1 FOREST Hombre Negro T/XL;2026-06-02;21;40.0;0.0;318.0;00 0000005195;2026-06
1040524;Parka 3 en 1 FOREST Hombre Negro T/XL;2026-06-02;99;0.0;4.0;314.0;00 0000000622;2026-06
1040524;Parka 3 en 1 FOREST Hombre Negro T/XL;2026-06-02;99;0.0;40.0;274.0;00 0000002004;2026-06
1040524;Parka 3 en 1 FOREST Hombre Negro T/XL;2026-06-02;11;0.0;272.0;2.0;00 0000005189;2026-06
1040525;Parka 3 en 1 FOREST Hombre Negro T/2XL;2026-06-02;11;0.0;56.0;0.0;00 0000005189;2026-06
1040526;Parka 3 en 1 FOREST Hombre Negro T/3XL;2026-06-02;99;0.0;2.0;15.0;00 0000000622;2026-06
1040526;Parka 3 en 1 FOREST Hombre Negro T/3XL;2026-06-02;11;0.0;15.0;0.0;00 0000005189;2026-06
1041421;Parka 3 en 1 FOREST Hombre Gris Acero T/S;2026-06-02;11;0.0;40.0;0.0;00 0000005189;2026-06
1041422;Parka 3 en 1 FOREST Hombre Gris Acero T/M;2026-06-02;99;0.0;1.0;89.0;00 0000000617;2026-06
1041422;Parka 3 en 1 FOREST Hombre Gris Acero T/M;2026-06-02;11;0.0;89.0;0.0;00 0000005189;2026-06
1041423;Parka 3 en 1 FOREST Hombre Gris Acero T/L;2026-06-02;11;0.0;159.0;0.0;00 0000005189;2026-06
1041424;Parka 3 en 1 FOREST Hombre Gris Acero T/XL;2026-06-02;11;0.0;113.0;0.0;00 0000005189;2026-06
1041425;Parka 3 en 1 FOREST Hombre Gris Acero T/2XL;2026-06-02;21;10.0;0.0;71.0;00 0000005192;2026-06
1041425;Parka 3 en 1 FOREST Hombre Gris Acero T/2XL;2026-06-02;99;0.0;10.0;61.0;00 0000002002;2026-06
1041425;Parka 3 en 1 FOREST Hombre Gris Acero T/2XL;2026-06-02;11;0.0;61.0;0.0;00 0000005189;2026-06
1041426;Parka 3 en 1 FOREST Hombre Gris Acero T/3XL;2026-06-02;11;0.0;89.0;0.0;00 0000005189;2026-06
1043521;Parka 3 en 1 FOREST Hombre Verde Olivo T/S;2026-06-02;99;0.0;1.0;11.0;00 0000000609;2026-06
1043521;Parka 3 en 1 FOREST Hombre Verde Olivo T/S;2026-06-02;11;0.0;11.0;0.0;00 0000005189;2026-06
1043522;Parka 3 en 1 FOREST Hombre Verde Olivo T/M;2026-06-02;99;0.0;3.0;56.0;00 0000000609;2026-06
1043522;Parka 3 en 1 FOREST Hombre Verde Olivo T/M;2026-06-02;11;0.0;56.0;0.0;00 0000005189;2026-06
1043523;Parka 3 en 1 FOREST Hombre Verde Olivo T/L;2026-06-02;21;40.0;0.0;42.0;00 0000011557;2026-06
1043523;Parka 3 en 1 FOREST Hombre Verde Olivo T/L;2026-06-02;11;0.0;2.0;40.0;00 0000005189;2026-06
1043524;Parka 3 en 1 FOREST Hombre Verde Olivo T/XL;2026-06-02;99;0.0;4.0;26.0;00 0000000609;2026-06
1043524;Parka 3 en 1 FOREST Hombre Verde Olivo T/XL;2026-06-02;11;0.0;26.0;0.0;00 0000005189;2026-06
1043525;Parka 3 en 1 FOREST Hombre Verde Olivo T/2XL;2026-06-02;99;0.0;2.0;19.0;00 0000000609;2026-06
1043525;Parka 3 en 1 FOREST Hombre Verde Olivo T/2XL;2026-06-02;11;0.0;19.0;0.0;00 0000005189;2026-06
1043526;Parka 3 en 1 FOREST Hombre Verde Olivo T/3XL;2026-06-02;11;0.0;11.0;0.0;00 0000005189;2026-06
1050421;Parka 3 en 1 FOREST Mujer Azul Marino T/S;2026-06-02;11;0.0;40.0;0.0;00 0000005189;2026-06
1050422;Parka 3 en 1 FOREST Mujer Azul Marino T/M;2026-06-02;11;0.0;36.0;0.0;00 0000005189;2026-06
1050423;Parka 3 en 1 FOREST Mujer Azul Marino T/L;2026-06-02;11;0.0;46.0;0.0;00 0000005189;2026-06
1050424;Parka 3 en 1 FOREST Mujer Azul Marino T/XL;2026-06-02;11;0.0;31.0;0.0;00 0000005189;2026-06
1050425;Parka 3 en 1 FOREST Mujer Azul Marino T/2XL;2026-06-02;11;0.0;45.0;0.0;00 0000005189;2026-06
1050426;Parka 3 en 1 FOREST Mujer Azul Marino T/3XL;2026-06-02;11;0.0;21.0;0.0;00 0000005189;2026-06
1050521;Parka 3 en 1 FOREST Mujer Negro T/S;2026-06-02;11;0.0;116.0;0.0;00 0000005189;2026-06
1050522;Parka 3 en 1 FOREST Mujer Negro T/M;2026-06-02;11;0.0;115.0;0.0;00 0000005189;2026-06
1050523;Parka 3 en 1 FOREST Mujer Negro T/L;2026-06-02;11;0.0;80.0;0.0;00 0000005189;2026-06
1050524;Parka 3 en 1 FOREST Mujer Negro T/XL;2026-06-02;11;0.0;37.0;0.0;00 0000005189;2026-06
1050525;Parka 3 en 1 FOREST Mujer Negro T/2XL;2026-06-02;11;0.0;58.0;0.0;00 0000005189;2026-06
1050526;Parka 3 en 1 FOREST Mujer Negro T/3XL;2026-06-02;11;0.0;42.0;0.0;00 0000005189;2026-06
1051421;Parka 3 en 1 FOREST Mujer Gris Acero T/S;2026-06-02;11;0.0;24.0;0.0;00 0000005189;2026-06
1051422;Parka 3 en 1 FOREST Mujer Gris Acero T/M;2026-06-02;11;0.0;37.0;0.0;00 0000005189;2026-06
1051423;Parka 3 en 1 FOREST Mujer Gris Acero T/L;2026-06-02;11;0.0;27.0;0.0;00 0000005189;2026-06
1051424;Parka 3 en 1 FOREST Mujer Gris Acero T/XL;2026-06-02;11;0.0;25.0;0.0;00 0000005189;2026-06
1051425;Parka 3 en 1 FOREST Mujer Gris Acero T/2XL;2026-06-02;11;0.0;65.0;0.0;00 0000005189;2026-06
1051426;Parka 3 en 1 FOREST Mujer Gris Acero T/3XL;2026-06-02;11;0.0;32.0;0.0;00 0000005189;2026-06
1053521;Parka 3 en 1 FOREST Mujer Verde Olivo T/S;2026-06-02;11;0.0;19.0;0.0;00 0000005189;2026-06
1053522;Parka 3 en 1 FOREST Mujer Verde Olivo T/M;2026-06-02;11;0.0;25.0;0.0;00 0000005189;2026-06
1053523;Parka 3 en 1 FOREST Mujer Verde Olivo T/L;2026-06-02;11;0.0;29.0;0.0;00 0000005189;2026-06
1053524;Parka 3 en 1 FOREST Mujer Verde Olivo T/XL;2026-06-02;99;0.0;1.0;22.0;00 0000000609;2026-06
1053524;Parka 3 en 1 FOREST Mujer Verde Olivo T/XL;2026-06-02;11;0.0;22.0;0.0;00 0000005189;2026-06
1053525;Parka 3 en 1 FOREST Mujer Verde Olivo T/2XL;2026-06-02;11;0.0;10.0;0.0;00 0000005189;2026-06
1053526;Parka 3 en 1 FOREST Mujer Verde Olivo T/3XL;2026-06-02;11;0.0;10.0;0.0;00 0000005189;2026-06
1070421;Micropolar Basico ML Hombre Azul Marino T/S;2026-06-02;21;300.0;0.0;301.0;00 0000011554;2026-06
1070421;Micropolar Basico ML Hombre Azul Marino T/S;2026-06-02;99;0.0;6.0;295.0;00 0000000639;2026-06
1070421;Micropolar Basico ML Hombre Azul Marino T/S;2026-06-02;99;0.0;60.0;235.0;00 0000000641;2026-06
1070422;Micropolar Basico ML Hombre Azul Marino T/M;2026-06-02;21;340.0;0.0;368.0;00 0000011554;2026-06
1070422;Micropolar Basico ML Hombre Azul Marino T/M;2026-06-02;99;0.0;60.0;308.0;00 0000000640;2026-06
1070422;Micropolar Basico ML Hombre Azul Marino T/M;2026-06-02;99;0.0;13.0;295.0;00 0000000642;2026-06
1070423;Micropolar Basico ML Hombre Azul Marino T/L;2026-06-02;21;420.0;0.0;447.0;00 0000011554;2026-06
1070424;Micropolar Basico ML Hombre Azul Marino T/XL;2026-06-02;21;200.0;0.0;206.0;00 0000011554;2026-06
1070424;Micropolar Basico ML Hombre Azul Marino T/XL;2026-06-02;99;0.0;22.0;184.0;00 0000000639;2026-06
1070424;Micropolar Basico ML Hombre Azul Marino T/XL;2026-06-02;99;0.0;22.0;162.0;00 0000000643;2026-06
1080448;Pantalón Docker Flex - Teflon Hombre Azul Marino T/48;2026-06-02;99;0.0;6.0;49.0;00 0000111455;2026-06
1080450;Pantalón Docker Flex - Teflon Hombre Azul Marino T/50;2026-06-02;99;0.0;1.0;291.0;00 0000111455;2026-06
1080452;Pantalón Docker Flex - Teflon Hombre Azul Marino T/52;2026-06-02;99;0.0;4.0;31.0;00 0000111455;2026-06
1080544;Pantalón Docker Flex - Teflon Hombre Negro T/44;2026-06-02;11;0.0;15.0;127.0;00 0000010780;2026-06
1080944;Pantalón Docker Flex - Teflon Hombre Beige T/44;2026-06-02;11;0.0;11.0;80.0;00 0000010780;2026-06
1080950;Pantalón Docker Flex - Teflon Hombre Beige T/50;2026-06-02;11;0.0;6.0;90.0;00 0000010780;2026-06
1080952;Pantalón Docker Flex - Teflon Hombre Beige T/52;2026-06-02;11;0.0;8.0;52.0;00 0000010780;2026-06
1090442;Pantalón Docker Flex - Teflon Mujer Azul Marino T/42;2026-06-02;99;0.0;2.0;36.0;00 0000111455;2026-06
1090448;Pantalón Docker Flex - Teflon Mujer Azul Marino T/48;2026-06-02;99;0.0;1.0;45.0;00 0000111455;2026-06
1090544;Pantalón Docker Flex - Teflon Mujer Negro T/44;2026-06-02;11;0.0;15.0;47.0;00 0000010780;2026-06
11000805;CHAQUETA CERVINO SPANDEX TERMICO MUJER VERDE MUSGO T/XXL;2026-06-02;99;0.0;1.0;14.0;00 0000111413;2026-06
11001401;CHAQUETA CERVINO SPANDEX TERMICO MUJER GRIS ACERO T/S;2026-06-02;11;0.0;2.0;33.0;00 0000010790;2026-06
11001402;CHAQUETA CERVINO SPANDEX TERMICO MUJER GRIS ACERO T/M;2026-06-02;11;0.0;2.0;87.0;00 0000010790;2026-06
11001404;CHAQUETA CERVINO SPANDEX TERMICO MUJER GRIS ACERO T/XL;2026-06-02;99;1.0;0.0;55.0;00 006705;2026-06
1100421;Cargo Poplin Marino T/S;2026-06-02;99;0.0;1.0;16.0;00 0000508792;2026-06
1100421;Cargo Poplin Marino T/S;2026-06-02;99;0.0;5.0;11.0;00 0000111449;2026-06
1100422;Cargo Poplin Marino T/M;2026-06-02;99;3.0;0.0;559.0;00 006680;2026-06
1100422;Cargo Poplin Marino T/M;2026-06-02;99;0.0;2.0;557.0;00 0000508752;2026-06
1100422;Cargo Poplin Marino T/M;2026-06-02;99;0.0;4.0;553.0;00 0000508796;2026-06
1100422;Cargo Poplin Marino T/M;2026-06-02;99;0.0;5.0;548.0;00 0000111449;2026-06
1100423;Cargo Poplin Marino T/L;2026-06-02;99;0.0;3.0;57.0;00 0000111379;2026-06
1100423;Cargo Poplin Marino T/L;2026-06-02;99;0.0;4.0;53.0;00 0000508796;2026-06
1100423;Cargo Poplin Marino T/L;2026-06-02;99;0.0;5.0;48.0;00 0000111449;2026-06
1100424;Cargo Poplin Marino T/XL;2026-06-02;99;0.0;3.0;442.0;00 0000111379;2026-06
1100424;Cargo Poplin Marino T/XL;2026-06-02;99;0.0;5.0;437.0;00 0000111449;2026-06
1100425;Cargo Poplin Marino T/XXL;2026-06-02;99;0.0;2.0;23.0;00 0000111379;2026-06
11011402;CHAQUETA CERVINO SPANDEX TERMICO HOMBRE GRIS ACERO T/M;2026-06-02;11;0.0;2.0;143.0;00 0000010790;2026-06
11011403;CHAQUETA CERVINO SPANDEX TERMICO HOMBRE GRIS ACERO T/L;2026-06-02;11;0.0;2.0;74.0;00 0000010790;2026-06
11011405;CHAQUETA CERVINO SPANDEX TERMICO HOMBRE GRIS ACERO T/XXL;2026-06-02;11;0.0;2.0;48.0;00 0000010790;2026-06
110123;Polo M/L Blanco 175 T/L;2026-06-02;99;1.0;0.0;313.0;00 006680;2026-06
110127;Polo M/L Blanco 175 T/XXXXL;2026-06-02;99;0.0;100.0;8.0;00 0000002004;2026-06
11020503;CORTAVIENTO BALCANES DWR STRETCH MUJER NEGRO T/L;2026-06-02;99;0.0;1.0;54.0;00 0000111473;2026-06
11020504;CORTAVIENTO BALCANES DWR STRETCH MUJER NEGRO T/XL;2026-06-02;99;0.0;1.0;33.0;00 0000111473;2026-06
110225;Polo M/L Gris 175 T/XXL;2026-06-02;99;1.0;0.0;108.0;00 006680;2026-06
11030501;CORTAVIENTO BALCANES DWR STRETCH HOMBRE NEGRO T/S;2026-06-02;99;0.0;3.0;4.0;00 0000111473;2026-06
11030503;CORTAVIENTO BALCANES DWR STRETCH HOMBRE NEGRO T/L;2026-06-02;99;0.0;7.0;1.0;00 0000111473;2026-06
11030504;CORTAVIENTO BALCANES DWR STRETCH HOMBRE NEGRO T/XL;2026-06-02;99;0.0;2.0;37.0;00 0000111473;2026-06
11030505;CORTAVIENTO BALCANES DWR STRETCH HOMBRE NEGRO T/XXL;2026-06-02;99;0.0;2.0;20.0;00 0000111473;2026-06
110322;Polo M/L Rojo 175 T/M;2026-06-02;99;0.0;4.0;79.0;00 0000111424;2026-06
110323;Polo M/L Rojo 175 T/L;2026-06-02;99;0.0;4.0;666.0;00 0000111424;2026-06
110324;Polo M/L Rojo 175 T/XL;2026-06-02;99;0.0;2.0;119.0;00 0000111424;2026-06
110325;Polo M/L Rojo 175 T/XXL;2026-06-02;99;0.0;6.0;252.0;00 0000111424;2026-06
110421;Polo M/L Marino 175 T/S;2026-06-02;99;10.0;0.0;40.0;00 006691;2026-06
110421;Polo M/L Marino 175 T/S;2026-06-02;99;0.0;8.0;32.0;00 0000111471;2026-06
110422;Polo M/L Marino 175 T/M;2026-06-02;99;10.0;0.0;1904.0;00 006691;2026-06
110422;Polo M/L Marino 175 T/M;2026-06-02;99;0.0;8.0;1896.0;00 0000111345;2026-06
110422;Polo M/L Marino 175 T/M;2026-06-02;99;0.0;16.0;1880.0;00 0000000604;2026-06
110422;Polo M/L Marino 175 T/M;2026-06-02;99;0.0;8.0;1872.0;00 0000000611;2026-06
110422;Polo M/L Marino 175 T/M;2026-06-02;99;0.0;2.0;1870.0;00 0000508808;2026-06
110422;Polo M/L Marino 175 T/M;2026-06-02;99;0.0;10.0;1860.0;00 0000111471;2026-06
110422;Polo M/L Marino 175 T/M;2026-06-02;99;0.0;2.0;1858.0;00 0000508796;2026-06
110423;Polo M/L Marino 175 T/L;2026-06-02;99;10.0;0.0;1967.0;00 006691;2026-06
110423;Polo M/L Marino 175 T/L;2026-06-02;99;0.0;2.0;1965.0;00 0000000604;2026-06
110423;Polo M/L Marino 175 T/L;2026-06-02;99;0.0;8.0;1957.0;00 0000000611;2026-06
110423;Polo M/L Marino 175 T/L;2026-06-02;99;0.0;12.0;1945.0;00 0000000612;2026-06
110423;Polo M/L Marino 175 T/L;2026-06-02;99;0.0;1.0;1944.0;00 0000111366;2026-06
110423;Polo M/L Marino 175 T/L;2026-06-02;99;0.0;3.0;1941.0;00 0000111370;2026-06
110423;Polo M/L Marino 175 T/L;2026-06-02;99;0.0;12.0;1929.0;00 0000111415;2026-06
110423;Polo M/L Marino 175 T/L;2026-06-02;99;0.0;8.0;1921.0;00 0000111471;2026-06
110424;Polo M/L Marino 175 T/XL;2026-06-02;99;10.0;0.0;964.0;00 006691;2026-06
110424;Polo M/L Marino 175 T/XL;2026-06-02;99;0.0;16.0;948.0;00 0000000611;2026-06
110424;Polo M/L Marino 175 T/XL;2026-06-02;99;0.0;1.0;947.0;00 0000000612;2026-06
110424;Polo M/L Marino 175 T/XL;2026-06-02;99;0.0;12.0;935.0;00 0000111415;2026-06
110424;Polo M/L Marino 175 T/XL;2026-06-02;99;0.0;4.0;931.0;00 0000111471;2026-06
110425;Polo M/L Marino 175 T/XXL;2026-06-02;99;0.0;4.0;229.0;00 0000000604;2026-06
110425;Polo M/L Marino 175 T/XXL;2026-06-02;99;0.0;6.0;223.0;00 0000111471;2026-06
110522;Polo M/L Negro 175 T/M;2026-06-02;99;2.0;0.0;46.0;00 006680;2026-06
110522;Polo M/L Negro 175 T/M;2026-06-02;99;0.0;8.0;38.0;00 0000111442;2026-06
110523;Polo M/L Negro 175 T/L;2026-06-02;99;6.0;0.0;26.0;00 006692;2026-06
110523;Polo M/L Negro 175 T/L;2026-06-02;99;0.0;6.0;20.0;00 0000111442;2026-06
110524;Polo M/L Negro 175 T/XL;2026-06-02;99;0.0;2.0;31.0;00 0000111442;2026-06
110525;Polo M/L Negro 175 T/XXL;2026-06-02;99;1.0;0.0;1.0;00 006696;2026-06
110526;Polo M/L Negro 175 T/XXXL;2026-06-02;99;1.0;0.0;26.0;00 006696;2026-06
11061401;CHAQUETA RYSY CORDERITO MUJER GRIS ACERO T/S;2026-06-02;99;0.0;1.0;95.0;00 0000002943;2026-06
11061403;CHAQUETA RYSY CORDERITO MUJER GRIS ACERO T/L;2026-06-02;99;0.0;1.0;71.0;00 0000002943;2026-06
110724;Polo M/L Rey 175 T/XL;2026-06-02;99;0.0;3.0;295.0;00 0000111370;2026-06
110724;Polo M/L Rey 175 T/XL;2026-06-02;11;0.0;40.0;255.0;00 0000010779;2026-06
110725;Polo M/L Rey 175 T/XXL;2026-06-02;99;0.0;6.0;86.0;00 0000111370;2026-06
110825;Polo M/L Verde 175 T/XXL;2026-06-02;99;0.0;15.0;7.0;00 0000111449;2026-06
111221;Polo M/L Limon T/S;2026-06-02;99;0.0;2.0;158.0;00 0000002002;2026-06
1130421;Cargo Poplin con cinta reflectante Azul Marino T/S;2026-06-02;99;0.0;1.0;92.0;00 0000000612;2026-06
1130422;Cargo Poplin con cinta reflectante Azul Marino T/M;2026-06-02;99;0.0;4.0;83.0;00 0000000612;2026-06
1130422;Cargo Poplin con cinta reflectante Azul Marino T/M;2026-06-02;99;0.0;12.0;71.0;00 0000111325;2026-06
1130423;Cargo Poplin con cinta reflectiva Azul Marino T/L;2026-06-02;99;0.0;1.0;59.0;00 0000000612;2026-06
1130423;Cargo Poplin con cinta reflectiva Azul Marino T/L;2026-06-02;99;0.0;12.0;47.0;00 0000111325;2026-06
1130424;Cargo Poplin con cinta reflectante Azul Marino T/XL;2026-06-02;99;0.0;1.0;20.0;00 0000000612;2026-06
1130424;Cargo Poplin con cinta reflectante Azul Marino T/XL;2026-06-02;99;0.0;12.0;8.0;00 0000111325;2026-06
1140821;Slack Antiácido Canvas Pro Verde T/S;2026-06-02;99;0.0;2.0;32.0;00 0000000627;2026-06
1150423;Pantalon Cargo Marino T/L;2026-06-02;21;25.0;0.0;85.0;00 0000011551;2026-06
1150423;Pantalon Cargo Marino T/L;2026-06-02;99;0.0;1.0;84.0;00 0000111439;2026-06
1150423;Pantalon Cargo Marino T/L;2026-06-02;99;0.0;3.0;81.0;00 0000508792;2026-06
1150423;Pantalon Cargo Marino T/L;2026-06-02;99;0.0;7.0;74.0;00 0000111449;2026-06
1150424;Pantalon Cargo Marino T/XL;2026-06-02;99;11.0;0.0;67.0;00 006691;2026-06
1150424;Pantalon Cargo Marino T/XL;2026-06-02;99;0.0;2.0;65.0;00 0000111439;2026-06
1150424;Pantalon Cargo Marino T/XL;2026-06-02;99;0.0;7.0;58.0;00 0000111449;2026-06
1150425;Pantalon Cargo Marino T/XXL;2026-06-02;99;10.0;0.0;550.0;00 006691;2026-06
1150425;Pantalon Cargo Marino T/XXL;2026-06-02;99;0.0;10.0;540.0;00 0000000603;2026-06
1150426;Pantalon Cargo Marino T/XXXL;2026-06-02;99;0.0;3.0;528.0;00 0000000603;2026-06
1150523;Pantalon Cargo Negro T/L;2026-06-02;99;0.0;9.0;73.0;00 0000111451;2026-06
1150523;Pantalon Cargo Negro T/L;2026-06-02;99;0.0;2.0;71.0;00 0000111339;2026-06
1161421;PANTALON CARGO GAB.80% 20% C/CINTA REFLECTANTE GRIS T/S;2026-06-02;99;0.0;25.0;65.0;00 0000002002;2026-06
1170423;Pantalon Cargo Gabardina Forro Polar Azul Marino T/L;2026-06-02;99;0.0;2.0;5.0;00 0000111417;2026-06
1170424;Pantalon Cargo Gabardina Forro Polar Azul Marino T/XL;2026-06-02;99;0.0;2.0;3.0;00 0000111417;2026-06
1190326;Geologo Minero Gabardina Rojo T/XXXL;2026-06-02;99;6.0;0.0;52.0;00 006677;2026-06
1200222;Geologo Poplin Gris T/M;2026-06-02;99;0.0;15.0;6.0;00 0000111335;2026-06
1200422;Geologo Poplin Marino T/M;2026-06-02;99;0.0;2.0;184.0;00 0000000637;2026-06
1200422;Geologo Poplin Marino T/M;2026-06-02;99;0.0;30.0;154.0;00 0000508802;2026-06
1200423;Geologo Poplin Marino T/L;2026-06-02;99;0.0;52.0;94.0;00 0000508802;2026-06
1200423;Geologo Poplin Marino T/L;2026-06-02;99;0.0;6.0;88.0;00 0000111325;2026-06
1200424;Geologo Poplin Marino T/XL;2026-06-02;99;0.0;1.0;17.0;00 0000111366;2026-06
1200424;Geologo Poplin Marino T/XL;2026-06-02;99;0.0;12.0;5.0;00 0000111325;2026-06
1200425;Geologo Poplin Marino T/XXL;2026-06-02;99;0.0;1.0;226.0;00 0000000637;2026-06
1200425;Geologo Poplin Marino T/XXL;2026-06-02;99;0.0;6.0;220.0;00 0000111325;2026-06
1200521;Geologo Poplin Negro T/S;2026-06-02;11;0.0;10.0;101.0;00 0000010780;2026-06
1200522;Geologo Poplin Negro T/M;2026-06-02;99;0.0;1.0;57.0;00 0000000628;2026-06
1201021;Geologo Poplin Naranjo T/S;2026-06-02;99;0.0;50.0;210.0;00 0000002002;2026-06
1201025;Geologo Poplin Naranjo T/XXL;2026-06-02;99;0.0;8.0;188.0;00 0000111366;2026-06
1210321;Geologo Gabardina Rojo T/S;2026-06-02;99;0.0;1.0;78.0;00 0000000616;2026-06
1210323;Geologo Gabardina Rojo T/L;2026-06-02;99;0.0;2.0;287.0;00 0000000616;2026-06
1210323;Geologo Gabardina Rojo T/L;2026-06-02;99;0.0;20.0;267.0;00 0000111390;2026-06
1210324;Geologo Gabardina Rojo T/XL;2026-06-02;99;0.0;1.0;78.0;00 0000111348;2026-06
1210324;Geologo Gabardina Rojo T/XL;2026-06-02;99;0.0;3.0;75.0;00 0000000616;2026-06
1210326;Geologo Gabardina Rojo T/XXXL;2026-06-02;21;50.0;0.0;57.0;00 0000011559;2026-06
1210422;Geologo Gabardina Marino T/M;2026-06-02;99;0.0;2.0;267.0;00 0000111348;2026-06
1210424;Geologo Gabardina Marino T/XL;2026-06-02;21;25.0;0.0;127.0;00 0000011555;2026-06
1210424;Geologo Gabardina Marino T/XL;2026-06-02;99;0.0;1.0;126.0;00 0000111348;2026-06
1210424;Geologo Gabardina Marino T/XL;2026-06-02;99;0.0;1.0;125.0;00 0000000637;2026-06
1210425;Geologo Gabardina Marino T/XXL;2026-06-02;99;0.0;1.0;57.0;00 0000111478;2026-06
1210426;Geologo Gabardina Marino T/XXXL;2026-06-02;21;25.0;0.0;55.0;00 0000011559;2026-06
1211021;Geologo Gabardina Naranjo T/S;2026-06-02;99;0.0;5.0;103.0;00 0000111448;2026-06
1211022;Geologo Gabardina Naranjo T/M;2026-06-02;99;0.0;10.0;330.0;00 0000111448;2026-06
1211023;Geologo Gabardina Naranjo T/L;2026-06-02;21;575.0;0.0;585.0;00 0000011559;2026-06
1211023;Geologo Gabardina Naranjo T/L;2026-06-02;99;0.0;10.0;575.0;00 0000111448;2026-06
1211024;Geologo Gabardina Naranjo T/XL;2026-06-02;99;0.0;15.0;349.0;00 0000111448;2026-06
1211025;Geologo Gabardina Naranjo T/XXL;2026-06-02;99;0.0;9.0;212.0;00 0000111448;2026-06
1211026;Geologo Gabardina Naranjo T/XXXL;2026-06-02;99;0.0;6.0;35.0;00 0000111448;2026-06
1263123;GEOLOGO CRUCES 360° ANTIACIDO CANVAS UNISEX COLOR;2026-06-02;99;10.0;0.0;87.0;00 006708;2026-06
1300421;Overol C/R Poplin Marino T/S;2026-06-02;99;0.0;10.0;152.0;00 0000111347;2026-06
1300422;Overol C/R Poplin Marino T/M;2026-06-02;99;0.0;20.0;119.0;00 0000000615;2026-06
1300423;Overol C/R Poplin Marino T/L;2026-06-02;99;0.0;20.0;473.0;00 0000000615;2026-06
1300423;Overol C/R Poplin Marino T/L;2026-06-02;99;0.0;40.0;433.0;00 0000002002;2026-06
1300424;Overol C/R Poplin Marino T/XL;2026-06-02;99;0.0;20.0;70.0;00 0000000615;2026-06
1300425;Overol C/R Poplin Marino T/XXL;2026-06-02;99;0.0;20.0;459.0;00 0000000615;2026-06
1300425;Overol C/R Poplin Marino T/XXL;2026-06-02;99;0.0;24.0;435.0;00 0000000617;2026-06
1300425;Overol C/R Poplin Marino T/XXL;2026-06-02;99;0.0;18.0;417.0;00 0000000621;2026-06
13004404;POLAR INARI LONG PILE UNISEX NEG/VER T/XL;2026-06-02;99;0.0;1.0;44.0;00 0000111413;2026-06
1300624;Overol C/R Poplin Amarillo Flúor T/XL;2026-06-02;99;0.0;3.0;47.0;00 0000111391;2026-06
1300625;Overol C/R Poplin Amarillo Flúor T/XXL;2026-06-02;99;0.0;3.0;97.0;00 0000111362;2026-06
13020402;MICROPOLAR LEMÁN C/APLICACIÓN HOMBRE AZUL MARINO T/M;2026-06-02;99;0.0;1.0;71.0;00 0000111468;2026-06
13020403;MICROPOLAR LEMÁN C/APLICACIÓN HOMBRE AZUL MARINO T/L;2026-06-02;11;0.0;4.0;54.0;00 0000010784;2026-06
13030402;MICROPOLAR BOLSENA RESPIRABLE MUJER AZUL MARINO T/M;2026-06-02;99;0.0;1.0;89.0;00 0000111361;2026-06
13030502;MICROPOLAR BOLSENA RESPIRABLE MUJER NEGRO T/M;2026-06-02;21;10.0;0.0;54.0;00 0000011544;2026-06
13040403;MICROPOLAR BOLSENA RESPIRABLE HOMBRE AZUL MARINO T/L;2026-06-02;99;0.0;1.0;61.0;00 0003501953;2026-06
13040404;MICROPOLAR BOLSENA RESPIRABLE HOMBRE AZUL MARINO T/XL;2026-06-02;99;0.0;1.0;30.0;00 0003501947;2026-06
13040500;MICROPOLAR BOLSENA RESPIRABLE HOMBRE NEGRO T/XS;2026-06-02;99;0.0;10.0;8.0;00 0000000646;2026-06
13040501;MICROPOLAR BOLSENA RESPIRABLE HOMBRE NEGRO T/S;2026-06-02;99;0.0;10.0;23.0;00 0000000646;2026-06
13040502;MICROPOLAR BOLSENA RESPIRABLE HOMBRE NEGRO T/M;2026-06-02;99;0.0;21.0;45.0;00 0000000646;2026-06
